name,source,collection_date,satellite_number,classification,launch_year,launch_number,launch_piece,epoch_year,epoch_day,inclination_deg,right_ascension_deg,eccentricity,argument_of_perigee_deg,mean_anomaly_deg,mean_motion,orbital_period_minutes,approximate_altitude_km,mean_motion_derivative,mean_motion_second_derivative,drag_term,element_set_number,revolution_number,line1,line2,category
STARLINK-1179,celestrak_active,2025-07-29T17:08:40.660676,45085,U,2020,6,AT,2025,210.58335648,53.0493,144.0205,0.0007649,56.6632,23.5508,15.70913298,91.66642117253247,0,0.00146545,0.0,0.011333,999,601,1 45085U 20006AT  25210.58335648  .00146545  00000+0  11333-2 0  9999,2 45085  53.0493 144.0205 0007649  56.6632  23.5508 15.70913298  6013,important
STARLINK-1185,celestrak_active,2025-07-29T17:08:40.660681,45087,U,2020,6,AV,2025,210.28726357,53.054,169.5098,0.0001164,86.4967,273.6155,15.06405304,95.59180362524799,0,1.684e-05,0.0,0.0013192,999,30335,1 45087U 20006AV  25210.28726357  .00001684  00000+0  13192-3 0  9999,2 45087  53.0540 169.5098 0001164  86.4967 273.6155 15.06405304303354,important
STARLINK-1183,celestrak_active,2025-07-29T17:08:40.660687,45088,U,2020,6,AW,2025,210.57476992,53.0535,168.2181,0.0001541,74.3916,285.7243,15.06398951,95.59220676860389,0,-8.3e-06,0.0,-0.00036809,999,30339,1 45088U 20006AW  25210.57476992 -.00000830  00000+0 -36809-4 0  9994,2 45088  53.0535 168.2181 0001541  74.3916 285.7243 15.06398951303392,important
STARLINK-1176,celestrak_active,2025-07-29T17:08:40.660692,45090,U,2020,6,AY,2025,210.58335648,53.0518,146.5432,0.0009772,51.5827,282.8811,15.61703628,92.20699588462504,0,0.00116555,0.0,0.013104000000000001,999,594,1 45090U 20006AY  25210.58335648  .00116555  00000+0  13104-2 0  9991,2 45090  53.0518 146.5432 0009772  51.5827 282.8811 15.61703628  5947,important
STARLINK-1142,celestrak_active,2025-07-29T17:08:40.660699,45093,U,2020,6,BB,2025,210.19638076,53.0431,132.5443,0.0002768,104.2854,255.8458,15.42464224,93.35710855359197,0,0.00061831,0.0,0.014043000000000002,999,30386,1 45093U 20006BB  25210.19638076  .00061831  00000+0  14043-2 0  9991,2 45093  53.0431 132.5443 0002768 104.2854 255.8458 15.42464224303869,important
STARLINK-1146,celestrak_active,2025-07-29T17:08:40.660706,45094,U,2020,6,BC,2025,210.58335648,53.0509,145.1775,0.0008063,65.8033,287.1193,15.70770952,91.67472814330475,0,0.00171996,0.0,0.01333,999,606,1 45094U 20006BC  25210.58335648  .00171996  00000+0  13330-2 0  9996,2 45094  53.0509 145.1775 0008063  65.8033 287.1193 15.70770952  6064,important
STARLINK-1147,celestrak_active,2025-07-29T17:08:40.660711,45095,U,2020,6,BD,2025,210.58335648,53.0485,147.46,0.0004623,90.8578,156.3598,15.70460287,91.69286303640227,0,0.00153934,0.0,0.012130000000000002,999,601,1 45095U 20006BD  25210.58335648  .00153934  00000+0  12130-2 0  9996,2 45095  53.0485 147.4600 0004623  90.8578 156.3598 15.70460287  6018,important
STARLINK-1152,celestrak_active,2025-07-29T17:08:40.660717,45096,U,2020,6,BE,2025,210.14224379,53.0525,161.7822,0.0003056,313.1651,46.9087,15.1784821,94.87114656873364,0,0.00018368,0.0,0.0090937,999,30344,1 45096U 20006BE  25210.14224379  .00018368  00000+0  90937-3 0  9990,2 45096  53.0525 161.7822 0003056 313.1651  46.9087 15.17848210303442,important
STARLINK-1184,celestrak_active,2025-07-29T17:08:40.660722,45098,U,2020,6,BG,2025,210.19143211,53.0542,169.9407,0.0001372,88.8921,271.2226,15.06401934,95.59201747546349,0,1.743e-05,0.0,0.0013589000000000001,999,30333,1 45098U 20006BG  25210.19143211  .00001743  00000+0  13589-3 0  9999,2 45098  53.0542 169.9407 0001372  88.8921 271.2226 15.06401934303339,important
STARLINK-1193,celestrak_active,2025-07-29T17:08:40.660727,45100,U,2020,6,BJ,2025,210.58583035,53.0536,168.1709,9.76e-05,85.5027,274.6074,15.06401867,95.59202172709469,0,-4.94e-06,0.0,-0.00014297,999,30339,1 45100U 20006BJ  25210.58583035 -.00000494  00000+0 -14297-4 0  9990,2 45100  53.0536 168.1709 0000976  85.5027 274.6074 15.06401867303391,important
STARLINK-1143,celestrak_active,2025-07-29T17:08:40.660917,45179,U,2020,12,B,2025,210.59469481,53.0602,309.6207,0.0002316,277.5163,82.5572,15.27979425,94.24210669590659,0,0.00023718,0.0,0.008672000000000001,999,30147,1 45179U 20012B   25210.59469481  .00023718  00000+0  86720-3 0  9993,2 45179  53.0602 309.6207 0002316 277.5163  82.5572 15.27979425301479,important
STARLINK-1200,celestrak_active,2025-07-29T17:08:40.660922,45181,U,2020,12,D,2025,210.58335648,53.052,303.5894,0.0011947,303.0114,98.2958,15.80777288,91.09442619977723,0,0.00140349,0.0,0.0070296,999,603,1 45181U 20012D   25210.58335648  .00140349  00000+0  70296-3 0  9993,2 45181  53.0520 303.5894 0011947 303.0114  98.2958 15.80777288  6035,important
STARLINK-1201,celestrak_active,2025-07-29T17:08:40.660928,45182,U,2020,12,E,2025,210.58335648,53.0474,282.0756,0.0014439,312.4569,11.1067,15.77460316,91.28597311731042,0,0.0013908,0.0,0.0080795,999,607,1 45182U 20012E   25210.58335648  .00139080  00000+0  80795-3 0  9999,2 45182  53.0474 282.0756 0014439 312.4569  11.1067 15.77460316  6075,important
STARLINK-1202,celestrak_active,2025-07-29T17:08:40.660933,45183,U,2020,12,F,2025,210.58214801,53.0561,328.1872,0.0001311,85.2411,274.8728,15.06390792,95.59272452058377,0,-8.7e-07,0.0,0.00013020000000000002,999,30121,1 45183U 20012F   25210.58214801 -.00000087  00000+0  13020-4 0  9990,2 45183  53.0561 328.1872 0001311  85.2411 274.8728 15.06390792301218,important
STARLINK-1216,celestrak_active,2025-07-29T17:08:40.660939,45185,U,2020,12,H,2025,210.50842581,53.0552,328.5178,0.0001368,89.7112,270.4033,15.06393036,95.59258212077927,0,7.979e-05,0.0,0.0055404,999,30114,1 45185U 20012H   25210.50842581  .00007979  00000+0  55404-3 0  9993,2 45185  53.0552 328.5178 0001368  89.7112 270.4033 15.06393036301149,important
STARLINK-1224,celestrak_active,2025-07-29T17:08:40.660946,45186,U,2020,12,J,2025,210.58335648,53.0483,303.694,0.0012057,302.3186,153.8822,15.79005611,91.19663603272654,0,0.00146075,0.0,0.007925,999,530,1 45186U 20012J   25210.58335648  .00146075  00000+0  79250-3 0  9999,2 45186  53.0483 303.6940 0012057 302.3186 153.8822 15.79005611  5304,important
STARLINK-1225,celestrak_active,2025-07-29T17:08:40.660951,45187,U,2020,12,K,2025,210.59320681,53.0552,328.1412,0.0001413,85.2832,274.8318,15.06396207,95.59238089611041,0,1.249e-05,0.0,0.0010275000000000002,999,30120,1 45187U 20012K   25210.59320681  .00001249  00000+0  10275-3 0  9997,2 45187  53.0552 328.1412 0001413  85.2832 274.8318 15.06396207301203,important
STARLINK-1228,celestrak_active,2025-07-29T17:08:40.660957,45188,U,2020,12,L,2025,210.37908488,53.041,243.7272,0.0010602,319.4966,40.5265,15.81010842,91.08096932329576,0,0.00152483,0.0,0.0075499,999,30232,1 45188U 20012L   25210.37908488  .00152483  00000+0  75499-3 0  9997,2 45188  53.0410 243.7272 0010602 319.4966  40.5265 15.81010842302327,important
STARLINK-1230,celestrak_active,2025-07-29T17:08:40.660963,45189,U,2020,12,M,2025,210.59689815,53.0558,328.1203,0.0001105,108.2745,251.8365,15.06370977,95.59398195973075,0,-0.00014051,0.0,-0.0092697,999,29843,1 45189U 20012M   25210.59689815 -.00014051  00000+0 -92697-3 0  9991,2 45189  53.0558 328.1203 0001105 108.2745 251.8365 15.06370977298439,important
STARLINK-1234,celestrak_active,2025-07-29T17:08:40.660968,45190,U,2020,12,N,2025,210.48262872,53.0555,288.6336,0.000121,95.8508,264.2619,15.06392083,95.59264259622373,0,1.471e-05,0.0,0.0011767000000000001,999,30165,1 45190U 20012N   25210.48262872  .00001471  00000+0  11767-3 0  9990,2 45190  53.0555 288.6336 0001210  95.8508 264.2619 15.06392083301651,important
STARLINK-1237,celestrak_active,2025-07-29T17:08:40.660974,45192,U,2020,12,Q,2025,210.58335648,53.0572,303.9294,0.001179,309.7569,108.8597,15.813174,91.0633121472008,0,0.0082128,0.0,0.036987,999,30061,1 45192U 20012Q   25210.58335648  .00821280  00000+0  36987-2 0  9993,2 45192  53.0572 303.9294 0011790 309.7569 108.8597 15.81317400300610,important
STARLINK-1240,celestrak_active,2025-07-29T17:08:40.660979,45194,U,2020,12,S,2025,210.58335648,53.0486,302.7358,0.0014036,298.8059,33.8308,15.7492796,91.4327535336918,0,0.0010666,0.0,0.006965600000000001,999,586,1 45194U 20012S   25210.58335648  .00106660  00000+0  69656-3 0  9993,2 45194  53.0486 302.7358 0014036 298.8059  33.8308 15.74927960  5868,important
STARLINK-1244,celestrak_active,2025-07-29T17:08:40.660986,45196,U,2020,12,U,2025,210.58335648,53.0492,303.5408,0.0012421,300.2325,74.5203,15.78022209,91.25346853720993,0,0.00101389,0.0,0.0057892,999,576,1 45196U 20012U   25210.58335648  .00101389  00000+0  57892-3 0  9997,2 45196  53.0492 303.5408 0012421 300.2325  74.5203 15.78022209  5763,important
STARLINK-1269,celestrak_active,2025-07-29T17:08:40.660992,45197,U,2020,12,V,2025,210.54159817,53.0557,328.3699,0.0001328,84.5004,275.6137,15.06396946,95.59233400092144,0,-1.04e-06,0.0,0.00011907000000000001,999,30029,1 45197U 20012V   25210.54159817 -.00000104  00000+0  11907-4 0  9998,2 45197  53.0557 328.3699 0001328  84.5004 275.6137 15.06396946300292,important
STARLINK-1154,celestrak_active,2025-07-29T17:08:40.660999,45198,U,2020,12,W,2025,210.53238662,53.0552,308.4111,0.0001293,89.7286,270.3851,15.06396557,95.59235868593399,0,1.559e-05,0.0,0.0012354,999,30142,1 45198U 20012W   25210.53238662  .00001559  00000+0  12354-3 0  9994,2 45198  53.0552 308.4111 0001293  89.7286 270.3851 15.06396557301425,important
STARLINK-1199,celestrak_active,2025-07-29T17:08:40.661004,45201,U,2020,12,Z,2025,210.54344478,53.0543,308.3626,0.0001527,100.9357,259.1804,15.0640895,95.59157226196777,0,1.278e-05,0.0,0.0010463,999,30148,1 45201U 20012Z   25210.54344478  .00001278  00000+0  10463-3 0  9990,2 45201  53.0543 308.3626 0001527 100.9357 259.1804 15.06408950301485,important
STARLINK-1206,celestrak_active,2025-07-29T17:08:40.661010,45204,U,2020,12,AC,2025,210.58335648,53.0509,283.854,0.0013474,310.73,189.5322,15.75543773,91.39701636204556,0,0.0019394,0.0,0.012179,999,606,1 45204U 20012AC  25210.58335648  .00193940  00000+0  12179-2 0  9999,2 45204  53.0509 283.8540 0013474 310.7300 189.5322 15.75543773  6061,important
STARLINK-1208,celestrak_active,2025-07-29T17:08:40.661016,45205,U,2020,12,AD,2025,210.58335648,53.0512,283.5127,0.0014665,309.785,255.6076,15.72205982,91.59105209408878,0,0.00177182,0.0,0.012864,999,30090,1 45205U 20012AD  25210.58335648  .00177182  00000+0  12864-2 0  9991,2 45205  53.0512 283.5127 0014665 309.7850 255.6076 15.72205982300900,important
STARLINK-1209,celestrak_active,2025-07-29T17:08:40.661022,45206,U,2020,12,AE,2025,210.48631568,53.0542,288.6222,0.0001208,85.8253,274.2874,15.06402732,95.59196683666131,0,3.121e-05,0.0,0.0022832,999,30080,1 45206U 20012AE  25210.48631568  .00003121  00000+0  22832-3 0  9999,2 45206  53.0542 288.6222 0001208  85.8253 274.2874 15.06402732300805,important
STARLINK-1210,celestrak_active,2025-07-29T17:08:40.661028,45207,U,2020,12,AF,2025,210.43880509,53.0313,275.2244,0.0003979,56.8532,303.2852,15.37828235,93.63854604997547,0,0.00017956,0.0,0.0048513,999,30194,1 45207U 20012AF  25210.43880509  .00017956  00000+0  48513-3 0  9991,2 45207  53.0313 275.2244 0003979  56.8532 303.2852 15.37828235301942,important
STARLINK-1219,celestrak_active,2025-07-29T17:08:40.661033,45210,U,2020,12,AJ,2025,210.58335648,53.0406,253.0611,0.0006946,309.338,350.9023,15.88039254,90.67785927664481,0,0.00307796,0.0,0.010700000000000001,999,30131,1 45210U 20012AJ  25210.58335648  .00307796  00000+0  10700-2 0  9990,2 45210  53.0406 253.0611 0006946 309.3380 350.9023 15.88039254301316,important
STARLINK-1231,celestrak_active,2025-07-29T17:08:40.661040,45212,U,2020,12,AL,2025,210.58368374,53.0546,308.1789,0.0001084,66.0526,294.0576,15.06544813,95.58295163703173,0,0.00010749,0.0,0.0073657,999,30144,1 45212U 20012AL  25210.58368374  .00010749  00000+0  73657-3 0  9994,2 45212  53.0546 308.1789 0001084  66.0526 294.0576 15.06544813301445,important
STARLINK-1271,celestrak_active,2025-07-29T17:08:40.661046,45217,U,2020,12,AR,2025,210.5950468,53.0559,308.1309,0.0001132,83.2136,276.8982,15.06393726,95.5925383348284,0,-1.423e-05,0.0,-0.0007667700000000001,999,30149,1 45217U 20012AR  25210.59504680 -.00001423  00000+0 -76677-4 0  9999,2 45217  53.0559 308.1309 0001132  83.2136 276.8982 15.06393726301493,important
STARLINK-1191,celestrak_active,2025-07-29T17:08:40.661051,45222,U,2020,12,AW,2025,210.53792621,53.0539,288.386,0.0001227,110.5753,249.5368,15.06388898,95.59284471041023,0,-7.65e-06,0.0,-0.00032503,999,30082,1 45222U 20012AW  25210.53792621 -.00000765  00000+0 -32503-4 0  9991,2 45222  53.0539 288.3860 0001227 110.5753 249.5368 15.06388898300827,important
STARLINK-1212,celestrak_active,2025-07-29T17:08:40.661057,45223,U,2020,12,AX,2025,210.49007416,53.0545,289.2563,0.0001275,100.0228,260.0905,15.06395536,95.59242347622039,0,-7.49e-06,0.0,-0.00031421000000000004,999,30175,1 45223U 20012AX  25210.49007416 -.00000749  00000+0 -31421-4 0  9998,2 45223  53.0545 289.2563 0001275 100.0228 260.0905 15.06395536301754,important
STARLINK-1215,celestrak_active,2025-07-29T17:08:40.661062,45225,U,2020,12,AZ,2025,210.51211094,53.0548,288.5034,0.000141,88.986,271.1291,15.06393028,95.59258262844271,0,-3.02e-06,0.0,-1.3653000000000001e-05,999,30171,1 45225U 20012AZ  25210.51211094 -.00000302  00000+0 -13653-5 0  9995,2 45225  53.0548 288.5034 0001410  88.9860 271.1291 15.06393028301712,important
STARLINK-1217,celestrak_active,2025-07-29T17:08:40.661068,45226,U,2020,12,BA,2025,210.41999579,53.052,266.5784,0.0012969,322.209,37.8014,15.66202992,91.94210503717387,0,0.00118812,0.0,0.011162000000000002,999,30197,1 45226U 20012BA  25210.41999579  .00118812  00000+0  11162-2 0  9990,2 45226  53.0520 266.5784 0012969 322.2090  37.8014 15.66202992301974,important
STARLINK-1221,celestrak_active,2025-07-29T17:08:40.661074,45227,U,2020,12,BB,2025,210.36503476,53.0679,240.7779,0.0004874,35.8235,324.3092,15.33502197,93.90270211657219,0,0.00010078,0.0,0.0031776,999,30235,1 45227U 20012BB  25210.36503476  .00010078  00000+0  31776-3 0  9991,2 45227  53.0679 240.7779 0004874  35.8235 324.3092 15.33502197302359,important
STARLINK-1222,celestrak_active,2025-07-29T17:08:40.661079,45228,U,2020,12,BC,2025,210.47893844,53.0541,288.6504,0.0001271,94.3207,265.7927,15.06397621,95.59229116706099,0,1.796e-05,0.0,0.0013943000000000002,999,30164,1 45228U 20012BC  25210.47893844  .00001796  00000+0  13943-3 0  9998,2 45228  53.0541 288.6504 0001271  94.3207 265.7927 15.06397621301642,important
STARLINK-1226,celestrak_active,2025-07-29T17:08:40.661085,45229,U,2020,12,BD,2025,210.50842546,53.0552,288.5192,0.0001302,97.019,263.0947,15.06398914,95.59220911652888,0,1.509e-05,0.0,0.0012018999999999999,999,30165,1 45229U 20012BD  25210.50842546  .00001509  00000+0  12019-3 0  9991,2 45229  53.0552 288.5192 0001302  97.0190 263.0947 15.06398914301653,important
STARLINK-1227,celestrak_active,2025-07-29T17:08:40.661092,45230,U,2020,12,BE,2025,210.50473935,53.0554,288.535,0.0001214,97.0766,263.0361,15.06392066,95.5926436750099,0,-6.2e-07,0.0,0.00014749,999,30177,1 45230U 20012BE  25210.50473935 -.00000062  00000+0  14749-4 0  9992,2 45230  53.0554 288.5350 0001214  97.0766 263.0361 15.06392066301779,important
STARLINK-1238,celestrak_active,2025-07-29T17:08:40.661098,45233,U,2020,12,BH,2025,210.58335648,53.0464,284.3513,0.0014664,306.8778,353.9234,15.70836605,91.67089660480633,0,0.00174323,0.0,0.013413999999999999,999,30087,1 45233U 20012BH  25210.58335648  .00174323  00000+0  13414-2 0  9998,2 45233  53.0464 284.3513 0014664 306.8778 353.9234 15.70836605300875,important
STARLINK-1246,celestrak_active,2025-07-29T17:08:40.661103,45235,U,2020,12,BK,2025,210.58583522,53.0564,328.1696,0.0001326,89.2047,270.9094,15.06391743,95.59266417195171,0,9.5e-06,0.0,0.0008270500000000001,999,30123,1 45235U 20012BK  25210.58583522  .00000950  00000+0  82705-4 0  9991,2 45235  53.0564 328.1696 0001326  89.2047 270.9094 15.06391743301230,important
STARLINK-1247,celestrak_active,2025-07-29T17:08:40.661109,45236,U,2020,12,BL,2025,210.46325323,53.0468,264.8453,0.0013418,319.9542,40.0485,15.71227278,91.6481033751503,0,0.0013838,0.0,0.010539000000000001,999,30208,1 45236U 20012BL  25210.46325323  .00138380  00000+0  10539-2 0  9995,2 45236  53.0468 264.8453 0013418 319.9542  40.0485 15.71227278302086,important
STARLINK-1270,celestrak_active,2025-07-29T17:08:40.661114,45237,U,2020,12,BM,2025,210.52317157,53.055,288.4546,0.0001244,89.945,270.1682,15.06397909,95.59227289129223,0,4.78e-06,0.0,0.0005100100000000001,999,30176,1 45237U 20012BM  25210.52317157  .00000478  00000+0  51001-4 0  9996,2 45237  53.0550 288.4546 0001244  89.9450 270.1682 15.06397909301766,important
STARLINK-1279,celestrak_active,2025-07-29T17:08:40.661146,45360,U,2020,19,A,2025,210.28265998,53.0567,59.5296,0.0001563,91.9744,268.1423,15.06399148,95.5921942674917,0,-3.08e-06,0.0,-1.7923e-05,999,29646,1 45360U 20019A   25210.28265998 -.00000308  00000+0 -17923-5 0  9998,2 45360  53.0567  59.5296 0001563  91.9744 268.1423 15.06399148296460,important
STARLINK-1301,celestrak_active,2025-07-29T17:08:40.661152,45361,U,2020,19,B,2025,209.93894849,53.0553,71.0744,0.0001403,90.1653,269.9496,15.06406085,95.59175406543847,0,1.644e-05,0.0,0.0012923000000000001,999,29628,1 45361U 20019B   25209.93894849  .00001644  00000+0  12923-3 0  9997,2 45361  53.0553  71.0744 0001403  90.1653 269.9496 15.06406085296284,important
STARLINK-1306,celestrak_active,2025-07-29T17:08:40.661157,45362,U,2020,19,C,2025,210.58335648,53.0556,87.5481,0.0001364,90.1512,243.8875,15.26350276,94.34269594877709,0,0.01289708,0.0,0.44689,999,585,1 45362U 20019C   25210.58335648  .01289708  00000+0  44689-1 0  9990,2 45362  53.0556  87.5481 0001364  90.1512 243.8875 15.26350276  5853,important
STARLINK-1262,celestrak_active,2025-07-29T17:08:40.661163,45366,U,2020,19,G,2025,210.36836184,53.0543,89.1456,0.0001205,86.8059,273.3068,15.06398473,95.59223710126531,0,7.5e-06,0.0,0.00069226,999,29607,1 45366U 20019G   25210.36836184  .00000750  00000+0  69226-4 0  9995,2 45366  53.0543  89.1456 0001205  86.8059 273.3068 15.06398473296072,important
STARLINK-1273,celestrak_active,2025-07-29T17:08:40.661168,45367,U,2020,19,H,2025,210.05874412,53.0557,90.541,0.0001198,95.7707,264.3418,15.06399959,95.59214280355673,0,1.107e-05,0.0,0.0009316900000000001,999,29602,1 45367U 20019H   25210.05874412  .00001107  00000+0  93169-4 0  9998,2 45367  53.0557  90.5410 0001198  95.7707 264.3418 15.06399959296028,important
STARLINK-1276,celestrak_active,2025-07-29T17:08:40.661173,45368,U,2020,19,J,2025,210.36098964,53.0532,89.1809,0.0001395,89.4613,270.6536,15.06398962,95.59220607057216,0,1.554e-05,0.0,0.0012317,999,29607,1 45368U 20019J   25210.36098964  .00001554  00000+0  12317-3 0  9994,2 45368  53.0532  89.1809 0001395  89.4613 270.6536 15.06398962296072,important
STARLINK-1277,celestrak_active,2025-07-29T17:08:40.661179,45369,U,2020,19,K,2025,209.95561289,53.0547,91.6305,0.0001342,92.4049,267.7093,15.06405947,95.59176282248174,0,3.468e-05,0.0,0.0025158,999,29600,1 45369U 20019K   25209.95561289  .00003468  00000+0  25158-3 0  9996,2 45369  53.0547  91.6305 0001342  92.4049 267.7093 15.06405947296007,important
STARLINK-1281,celestrak_active,2025-07-29T17:08:40.661194,45370,U,2020,19,L,2025,210.08453609,53.0545,90.4207,0.0001308,85.9668,274.147,15.06407232,95.59168128051049,0,1.578e-05,0.0,0.0012475000000000001,999,29603,1 45370U 20019L   25210.08453609  .00001578  00000+0  12475-3 0  9998,2 45370  53.0545  90.4207 0001308  85.9668 274.1470 15.06407232296034,important
STARLINK-1300,celestrak_active,2025-07-29T17:08:40.661201,45374,U,2020,19,Q,2025,210.37204544,53.053,89.1297,0.0001157,82.7295,277.3825,15.06405986,95.591760347665,0,3.448e-05,0.0,0.0025023,999,29607,1 45374U 20019Q   25210.37204544  .00003448  00000+0  25023-3 0  9997,2 45374  53.0530  89.1297 0001157  82.7295 277.3825 15.06405986296076,important
STARLINK-1302,celestrak_active,2025-07-29T17:08:40.661208,45375,U,2020,19,R,2025,210.38679856,53.0548,89.0626,0.0001209,102.1746,257.9378,15.06395158,95.59244746324391,0,1.88e-05,0.0,0.0014506,999,29607,1 45375U 20019R   25210.38679856  .00001880  00000+0  14506-3 0  9993,2 45375  53.0548  89.0626 0001209 102.1746 257.9378 15.06395158296073,important
